542,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
542,"t","Table 75.  Marketing Practices – Exempt Organic Farms:  2014"
542,"t","[For meaning of abbreviations and symbols, see introductory text.]"
542,"h","","","","","","","","","",""
542,"h","","","United States","United States","Alabama","Alabama","Alaska","Alaska","Arizona","Arizona"
542,"h","","","","","","","","","",""
542,"h","","","","Percent","","Percent","","Percent","","Percent"
542,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
542,"h","","","","","","","","","",""
542,"d","SALES OUTLETS","",,,,,,,,
542,"d","","",,,,,,,,
542,"d","Consumer direct sales","farms",1238,77,13,100,10,89,-,-
542,"d","Direct-to-retail/Institutions sales","farms",362,12,-,-,4,11,-,-
542,"d","Wholesale market sales","farms",189,11,-,-,-,-,-,-
542,"d","","",,,,,,,,
542,"d","FIRST POINT OF SALES","",,,,,,,,
542,"d","","",,,,,,,,
542,"d","Locally (within 100 miles)","farms",1440,96,13,100,10,"(D)",-,-
542,"d","Regionally (more than 100 miles but less","",,,,,,,,
542,"d"," than 500 miles)","farms",84,3,-,-,2,"(D)",-,-
542,"d","Nationally (500 miles or further)","farms",32,1,-,-,-,-,-,-
542,"d","Internationally","farms",4,"(Z)",-,-,-,-,-,-
542,"d","","",,,,,,,,
542,"d","OTHER MARKETING INFORMATION","",,,,,,,,
542,"d","","",,,,,,,,
542,"d","Sold products through community supported","",,,,,,,,
542,"d"," agriculture (CSA) shares","farms",134,"(X)",2,"(X)",2,"(X)",-,"(X)"
542,"d","Acquired sufficient amount of organic","",,,,,,,,
542,"d"," seed","farms",956,"(X)",11,"(X)",10,"(X)",-,"(X)"
542,"d","Had adequate organic production inputs","",,,,,,,,
542,"d"," available","farms",1133,"(X)",5,"(X)",8,"(X)",-,"(X)"
542,"h","","","","","","","","","",""
542,"h","","","Arkansas","Arkansas","California","California","Colorado","Colorado","Connecticut","Connecticut"
542,"h","","","","","","","","","",""
542,"h","","","","Percent","","Percent","","Percent","","Percent"
542,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
542,"h","","","","","","","","","",""
542,"d","SALES OUTLETS","",,,,,,,,
542,"d","","",,,,,,,,
542,"d","Consumer direct sales","farms",7,72,127,65,21,46,32,70
542,"d","Direct-to-retail/Institutions sales","farms",5,28,58,25,9,12,13,15
542,"d","Wholesale market sales","farms",-,-,29,10,3,42,4,15
542,"d","","",,,,,,,,
542,"d","FIRST POINT OF SALES","",,,,,,,,
542,"d","","",,,,,,,,
542,"d","Locally (within 100 miles)","farms",8,100,166,93,23,100,44,100
542,"d","Regionally (more than 100 miles but less","",,,,,,,,
542,"d"," than 500 miles)","farms",-,-,16,4,-,-,-,-
542,"d","Nationally (500 miles or further)","farms",-,-,9,3,-,-,-,-
542,"d","Internationally","farms",-,-,-,-,-,-,-,-
542,"d","","",,,,,,,,
542,"d","OTHER MARKETING INFORMATION","",,,,,,,,
542,"d","","",,,,,,,,
542,"d","Sold products through community supported","",,,,,,,,
542,"d"," agriculture (CSA) shares","farms",-,"(X)",9,"(X)",3,"(X)",7,"(X)"
542,"d","Acquired sufficient amount of organic","",,,,,,,,
542,"d"," seed","farms",4,"(X)",72,"(X)",20,"(X)",29,"(X)"
542,"d","Had adequate organic production inputs","",,,,,,,,
542,"d"," available","farms",5,"(X)",130,"(X)",23,"(X)",37,"(X)"
542,"c",""
542,"c","--continued"
