548,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
548,"t","Table 75.  Marketing Practices – Exempt Organic Farms:  2014 (continued)"
548,"t","[For meaning of abbreviations and symbols, see introductory text.]"
548,"h","","","","","","","","","",""
548,"h","","","Mississippi","Mississippi","Missouri","Missouri","Montana","Montana","Nebraska","Nebraska"
548,"h","","","","","","","","","",""
548,"h","","","","Percent","","Percent","","Percent","","Percent"
548,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
548,"h","","","","","","","","","",""
548,"d","SALES OUTLETS","",,,,,,,,
548,"d","","",,,,,,,,
548,"d","Consumer direct sales","farms",-,-,29,"(D)",9,95,4,25
548,"d","Direct-to-retail/Institutions sales","farms",-,-,5,"(D)",4,5,4,75
548,"d","Wholesale market sales","farms",-,-,4,19,-,-,-,-
548,"d","","",,,,,,,,
548,"d","FIRST POINT OF SALES","",,,,,,,,
548,"d","","",,,,,,,,
548,"d","Locally (within 100 miles)","farms",-,-,31,"(D)",9,100,4,100
548,"d","Regionally (more than 100 miles but less","",,,,,,,,
548,"d"," than 500 miles)","farms",-,-,-,-,-,-,-,-
548,"d","Nationally (500 miles or further)","farms",-,-,1,"(D)",-,-,-,-
548,"d","Internationally","farms",-,-,-,-,-,-,-,-
548,"d","","",,,,,,,,
548,"d","OTHER MARKETING INFORMATION","",,,,,,,,
548,"d","","",,,,,,,,
548,"d","Sold products through community supported","",,,,,,,,
548,"d"," agriculture (CSA) shares","farms",-,"(X)",2,"(X)",-,"(X)",-,"(X)"
548,"d","Acquired sufficient amount of organic","",,,,,,,,
548,"d"," seed","farms",-,"(X)",27,"(X)",8,"(X)",2,"(X)"
548,"d","Had adequate organic production inputs","",,,,,,,,
548,"d"," available","farms",-,"(X)",25,"(X)",9,"(X)",4,"(X)"
548,"h","","","","","","","","","",""
548,"h","","","Nevada","Nevada","New Hampshire","New Hampshire","New Jersey","New Jersey","New Mexico","New Mexico"
548,"h","","","","","","","","","",""
548,"h","","","","Percent","","Percent","","Percent","","Percent"
548,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
548,"h","","","","","","","","","",""
548,"d","SALES OUTLETS","",,,,,,,,
548,"d","","",,,,,,,,
548,"d","Consumer direct sales","farms",3,"(D)",31,67,27,"(D)",9,55
548,"d","Direct-to-retail/Institutions sales","farms",1,"(D)",19,11,3,"(D)",5,"(D)"
548,"d","Wholesale market sales","farms",-,-,10,22,-,-,2,"(D)"
548,"d","","",,,,,,,,
548,"d","FIRST POINT OF SALES","",,,,,,,,
548,"d","","",,,,,,,,
548,"d","Locally (within 100 miles)","farms",4,100,38,100,27,100,9,"(D)"
548,"d","Regionally (more than 100 miles but less","",,,,,,,,
548,"d"," than 500 miles)","farms",-,-,-,-,-,-,2,"(D)"
548,"d","Nationally (500 miles or further)","farms",-,-,-,-,-,-,-,-
548,"d","Internationally","farms",-,-,-,-,-,-,-,-
548,"d","","",,,,,,,,
548,"d","OTHER MARKETING INFORMATION","",,,,,,,,
548,"d","","",,,,,,,,
548,"d","Sold products through community supported","",,,,,,,,
548,"d"," agriculture (CSA) shares","farms",-,"(X)",7,"(X)",7,"(X)",-,"(X)"
548,"d","Acquired sufficient amount of organic","",,,,,,,,
548,"d"," seed","farms",3,"(X)",33,"(X)",20,"(X)",4,"(X)"
548,"d","Had adequate organic production inputs","",,,,,,,,
548,"d"," available","farms",3,"(X)",38,"(X)",19,"(X)",9,"(X)"
548,"c",""
548,"c","--continued"
