529,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
529,"t","Table 72.  Value of Organic Crops Loss from Presence of Genetically Modified Organisms (GMOs) – Exempt Organic Farms:  2014 and Earlier Years"
529,"t","[For meaning of abbreviations and symbols, see introductory text.]"
529,"h","","","","","","",""
529,"h","","2011 through 2014","2011 through 2014","2011 through 2014","2006 through 2010","2006 through 2010","2006 through 2010"
529,"h","","","","","","",""
529,"h","","","Value of","Average loss","","Value of","Average loss"
529,"h","","","economic loss","per farm","","economic loss","per farm"
529,"h","Geographic area","Farms","(dollars)","(dollars)","Farms","(dollars)","(dollars)"
529,"h","","","","","","",""
529,"d","United States",5,9680,1936,4,10000,2500
529,"d","",,,,,,
529,"d","Florida",2,"(D)","(D)",-,-,-
529,"d","Massachusetts",3,"(D)","(D)",-,-,-
529,"d","Minnesota",-,-,-,2,"(D)","(D)"
529,"d","Missouri",-,-,-,2,"(D)","(D)"
529,"c",""
529,"h","","","","","","",""
529,"h","","2001 through 2005","2001 through 2005","2001 through 2005","1986 through 2000","1986 through 2000","1986 through 2000"
529,"h","","","","","","",""
529,"h","","","Value of","Average loss","","Value of","Average loss"
529,"h","","","economic loss","per farm","","economic loss","per farm"
529,"h","Geographic area","Farms","(dollars)","(dollars)","Farms","(dollars)","(dollars)"
529,"h","","","","","","",""
529,"d","United States",-,-,-,-,-,-
529,"d","",,,,,,
529,"d","Florida",-,-,-,-,-,-
529,"d","Massachusetts",-,-,-,-,-,-
529,"d","Minnesota",-,-,-,-,-,-
529,"d","Missouri",-,-,-,-,-,-
529,"c",""
