197,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
197,"t","Table 18.  Selected Farm Programs – Certified and Exempt Organic Farms:  2014"
197,"t","[For meaning of abbreviations and symbols, see introductory text.]"
197,"h","","","","","","","","","",""
197,"h","","Enrolled in EQIP","Enrolled in EQIP","","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance"
197,"h","","Organic Initiative","Organic Initiative","Enrolled in","","","","","",""
197,"h","","Program","Program","National  Organic","","Farms by percent of total organic acres","Farms by percent of total organic acres","Farms by percent of total organic acres","Farms by percent of total organic acres","Farms by percent of total organic acres"
197,"h","","","","Certification","","","","","",""
197,"h","","","","Cost-Share Program","","Less than 25","25 to 49","50 to 74","75 to 99","100"
197,"h","Geographic area","Farms","Acres","(farms)","Farms","percent","percent","percent","percent","percent"
197,"h","","","","","","","","","",""
197,"d","United States",1783,259436,5735,2801,211,296,381,287,1626
197,"d","",,,,,,,,,
197,"d","Alabama",13,98,9,7,5,-,-,-,2
197,"d","Alaska",5,5,6,-,-,-,-,-,-
197,"d","Arizona",5,163,19,14,7,-,2,-,5
197,"d","Arkansas",9,44,15,-,-,-,-,-,-
197,"d","California",326,52279,1052,636,23,27,46,40,500
197,"d","",,,,,,,,,
197,"d","Colorado",24,10987,68,53,7,3,6,6,31
197,"d","Connecticut",33,326,49,9,-,-,-,-,9
197,"d","Delaware",4,90,6,1,-,-,-,-,1
197,"d","Florida",25,1614,69,26,-,-,2,-,24
197,"d","Georgia",29,570,31,10,-,-,-,-,10
197,"d","",,,,,,,,,
197,"d","Hawaii",19,194,60,12,3,-,2,-,7
197,"d","Idaho",17,9713,74,37,5,4,5,2,21
197,"d","Illinois",30,1743,79,78,-,6,14,7,51
197,"d","Indiana",7,744,41,21,-,2,-,9,10
197,"d","Iowa",56,6521,254,207,28,33,59,21,66
197,"d","",,,,,,,,,
197,"d","Kansas",4,482,35,35,1,2,6,-,26
197,"d","Kentucky",15,715,29,5,-,1,-,-,4
197,"d","Louisiana",6,164,8,3,-,-,-,-,3
197,"d","Maine",117,5843,263,25,3,8,2,1,11
197,"d","Maryland",17,390,64,13,-,-,4,2,7
197,"d","",,,,,,,,,
197,"d","Massachusetts",35,632,73,7,-,-,-,-,7
197,"d","Michigan",42,6635,105,71,4,10,19,5,33
197,"d","Minnesota",81,13852,326,231,28,47,34,32,90
197,"d","Mississippi",-,-,3,1,-,-,-,-,1
197,"d","Missouri",24,977,42,31,-,5,1,7,18
197,"d","",,,,,,,,,
197,"d","Montana",26,3241,80,53,-,1,12,3,37
197,"d","Nebraska",34,9577,92,99,3,11,19,13,53
197,"d","Nevada",-,-,30,2,-,-,-,-,2
197,"d","New Hampshire",38,666,68,1,-,-,-,-,1
197,"d","New Jersey",13,72,35,2,-,-,1,-,1
197,"d","",,,,,,,,,
197,"d","New Mexico",19,1424,41,17,-,-,2,6,9
197,"d","New York",89,12892,393,67,8,12,11,6,30
197,"d","North Carolina",32,2243,84,56,2,4,6,9,35
197,"d","North Dakota",15,2253,63,53,3,7,5,11,27
197,"d","Ohio",40,4358,209,58,7,11,21,5,14
197,"d","",,,,,,,,,
197,"d","Oklahoma",8,832,15,7,-,-,-,-,7
197,"d","Oregon",50,8403,228,58,2,7,3,7,39
197,"d","Pennsylvania",58,10989,208,35,8,6,9,4,8
197,"d","Rhode Island",6,6,17,-,-,-,-,-,-
197,"d","South Carolina",12,236,19,1,-,-,-,-,1
197,"d","",,,,,,,,,
197,"d","South Dakota",19,10832,50,49,3,4,8,9,25
197,"d","Tennessee",7,471,13,5,-,-,-,2,3
197,"d","Texas",16,1251,59,87,5,1,10,15,56
197,"d","Utah",7,9066,-,23,1,-,1,3,18
197,"d","Vermont",91,15752,269,83,5,14,7,7,50
197,"d","",,,,,,,,,
197,"d","Virginia",13,1195,53,37,-,1,3,4,29
197,"d","Washington",88,3553,376,168,2,7,11,16,132
197,"d","West Virginia",7,124,4,-,-,-,-,-,-
197,"d","Wisconsin",141,19562,529,272,46,60,44,34,88
197,"d","Wyoming",11,25657,20,35,2,2,6,1,24
197,"c",""
197,"c","--continued"
