214,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
214,"t","Table 22.  Marketing Practices – Certified and Exempt Organic Farms:  2014 (continued)"
214,"t","[For meaning of abbreviations and symbols, see introductory text.]"
214,"h","","","","","","","","","",""
214,"h","","","Delaware","Delaware","Florida","Florida","Georgia","Georgia","Hawaii","Hawaii"
214,"h","","","","","","","","","",""
214,"h","","","","Percent","","Percent","","Percent","","Percent"
214,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
214,"h","","","","","","","","","",""
214,"d","SALES OUTLETS","",,,,,,,,
214,"d","","",,,,,,,,
214,"d","Consumer direct sales","farms",8,"(D)",102,16,106,28,106,28
214,"d","Direct-to-retail/Institutions sales","farms",1,"(D)",54,5,49,18,80,37
214,"d","Wholesale market sales","farms",3,83,90,79,45,54,80,35
214,"d","","",,,,,,,,
214,"d","FIRST POINT OF SALES","",,,,,,,,
214,"d","","",,,,,,,,
214,"d","Locally (within 100 miles)","farms",9,26,145,35,116,49,157,49
214,"d","Regionally (more than 100 miles but less","",,,,,,,,
214,"d"," than 500 miles)","farms",4,"(D)",56,27,20,38,29,16
214,"d","Nationally (500 miles or further)","farms",1,"(D)",29,28,7,13,43,30
214,"d","Internationally","farms",-,-,5,10,-,-,14,5
214,"d","","",,,,,,,,
214,"d","OTHER MARKETING INFORMATION","",,,,,,,,
214,"d","","",,,,,,,,
214,"d","Sold products through community supported","",,,,,,,,
214,"d"," agriculture (CSA) shares","farms",2,"(X)",22,"(X)",21,"(X)",17,"(X)"
214,"d","Acquired sufficient amount of organic","",,,,,,,,
214,"d"," seed","farms",9,"(X)",82,"(X)",79,"(X)",88,"(X)"
214,"d","Had adequate organic production inputs","",,,,,,,,
214,"d"," available","farms",10,"(X)",112,"(X)",96,"(X)",125,"(X)"
214,"h","","","","","","","","","",""
214,"h","","","Idaho","Idaho","Illinois","Illinois","Indiana","Indiana","Iowa","Iowa"
214,"h","","","","","","","","","",""
214,"h","","","","Percent","","Percent","","Percent","","Percent"
214,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
214,"h","","","","","","","","","",""
214,"d","SALES OUTLETS","",,,,,,,,
214,"d","","",,,,,,,,
214,"d","Consumer direct sales","farms",67,6,97,12,79,20,209,12
214,"d","Direct-to-retail/Institutions sales","farms",39,2,38,3,25,17,70,2
214,"d","Wholesale market sales","farms",110,92,175,85,228,63,459,86
214,"d","","",,,,,,,,
214,"d","FIRST POINT OF SALES","",,,,,,,,
214,"d","","",,,,,,,,
214,"d","Locally (within 100 miles)","farms",126,25,181,41,195,40,463,57
214,"d","Regionally (more than 100 miles but less","",,,,,,,,
214,"d"," than 500 miles)","farms",69,"(D)",104,47,97,34,267,34
214,"d","Nationally (500 miles or further)","farms",39,37,33,"(D)",21,25,65,9
214,"d","Internationally","farms",2,"(D)",1,"(D)",4,1,3,"(Z)"
214,"d","","",,,,,,,,
214,"d","OTHER MARKETING INFORMATION","",,,,,,,,
214,"d","","",,,,,,,,
214,"d","Sold products through community supported","",,,,,,,,
214,"d"," agriculture (CSA) shares","farms",5,"(X)",35,"(X)",4,"(X)",24,"(X)"
214,"d","Acquired sufficient amount of organic","",,,,,,,,
214,"d"," seed","farms",89,"(X)",187,"(X)",209,"(X)",462,"(X)"
214,"d","Had adequate organic production inputs","",,,,,,,,
214,"d"," available","farms",123,"(X)",225,"(X)",228,"(X)",503,"(X)"
214,"c",""
214,"c","--continued"
