544,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
544,"t","Table 75.  Marketing Practices – Exempt Organic Farms:  2014 (continued)"
544,"t","[For meaning of abbreviations and symbols, see introductory text.]"
544,"h","","","","","","","","","",""
544,"h","","","Delaware","Delaware","Florida","Florida","Georgia","Georgia","Hawaii","Hawaii"
544,"h","","","","","","","","","",""
544,"h","","","","Percent","","Percent","","Percent","","Percent"
544,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
544,"h","","","","","","","","","",""
544,"d","SALES OUTLETS","",,,,,,,,
544,"d","","",,,,,,,,
544,"d","Consumer direct sales","farms",4,"(D)",20,100,31,74,32,73
544,"d","Direct-to-retail/Institutions sales","farms",1,"(D)",-,-,8,15,10,15
544,"d","Wholesale market sales","farms",-,-,-,-,5,11,10,12
544,"d","","",,,,,,,,
544,"d","FIRST POINT OF SALES","",,,,,,,,
544,"d","","",,,,,,,,
544,"d","Locally (within 100 miles)","farms",4,"(D)",20,100,31,100,45,94
544,"d","Regionally (more than 100 miles but less","",,,,,,,,
544,"d"," than 500 miles)","farms",1,"(D)",-,-,-,-,4,"(D)"
544,"d","Nationally (500 miles or further)","farms",1,"(D)",-,-,-,-,5,"(D)"
544,"d","Internationally","farms",-,-,-,-,-,-,1,"(D)"
544,"d","","",,,,,,,,
544,"d","OTHER MARKETING INFORMATION","",,,,,,,,
544,"d","","",,,,,,,,
544,"d","Sold products through community supported","",,,,,,,,
544,"d"," agriculture (CSA) shares","farms",2,"(X)",6,"(X)",5,"(X)",-,"(X)"
544,"d","Acquired sufficient amount of organic","",,,,,,,,
544,"d"," seed","farms",3,"(X)",8,"(X)",25,"(X)",22,"(X)"
544,"d","Had adequate organic production inputs","",,,,,,,,
544,"d"," available","farms",4,"(X)",10,"(X)",24,"(X)",31,"(X)"
544,"h","","","","","","","","","",""
544,"h","","","Idaho","Idaho","Illinois","Illinois","Indiana","Indiana","Iowa","Iowa"
544,"h","","","","","","","","","",""
544,"h","","","","Percent","","Percent","","Percent","","Percent"
544,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
544,"h","","","","","","","","","",""
544,"d","SALES OUTLETS","",,,,,,,,
544,"d","","",,,,,,,,
544,"d","Consumer direct sales","farms",10,"(D)",29,70,19,54,19,100
544,"d","Direct-to-retail/Institutions sales","farms",2,"(D)",6,5,7,15,-,-
544,"d","Wholesale market sales","farms",-,-,3,25,10,31,-,-
544,"d","","",,,,,,,,
544,"d","FIRST POINT OF SALES","",,,,,,,,
544,"d","","",,,,,,,,
544,"d","Locally (within 100 miles)","farms",10,"(D)",33,"(D)",31,100,19,100
544,"d","Regionally (more than 100 miles but less","",,,,,,,,
544,"d"," than 500 miles)","farms",2,"(D)",-,-,-,-,-,-
544,"d","Nationally (500 miles or further)","farms",-,-,-,-,-,-,-,-
544,"d","Internationally","farms",-,-,1,"(D)",-,-,-,-
544,"d","","",,,,,,,,
544,"d","OTHER MARKETING INFORMATION","",,,,,,,,
544,"d","","",,,,,,,,
544,"d","Sold products through community supported","",,,,,,,,
544,"d"," agriculture (CSA) shares","farms",-,"(X)",5,"(X)",-,"(X)",2,"(X)"
544,"d","Acquired sufficient amount of organic","",,,,,,,,
544,"d"," seed","farms",6,"(X)",22,"(X)",15,"(X)",18,"(X)"
544,"d","Had adequate organic production inputs","",,,,,,,,
544,"d"," available","farms",8,"(X)",27,"(X)",21,"(X)",14,"(X)"
544,"c",""
544,"c","--continued"
