401,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
401,"t","Table 44.  Selected Farm Programs – Certified Organic Farms:  2014"
401,"t","[For meaning of abbreviations and symbols, see introductory text.]"
401,"h","","","","","","","","","",""
401,"h","","Enrolled in EQIP","Enrolled in EQIP","","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance"
401,"h","","Organic Initiative","Organic Initiative","Enrolled in","","","","","",""
401,"h","","Program","Program","National  Organic","","Farms by percent of total organic acres","Farms by percent of total organic acres","Farms by percent of total organic acres","Farms by percent of total organic acres","Farms by percent of total organic acres"
401,"h","","","","Certification","","","","","",""
401,"h","","","","Cost-Share Program","","Less than 25","25 to 49","50 to 74","75 to 99","100"
401,"h","Geographic area","Farms","Acres","(farms)","Farms","percent","percent","percent","percent","percent"
401,"h","","","","","","","","","",""
401,"d","United States",1673,257579,5735,2781,209,296,378,287,1611
401,"d","",,,,,,,,,
401,"d","Alabama",7,46,9,7,5,-,-,-,2
401,"d","Alaska",2,"(D)",6,-,-,-,-,-,-
401,"d","Arizona",5,163,19,14,7,-,2,-,5
401,"d","Arkansas",8,"(D)",15,-,-,-,-,-,-
401,"d","California",324,"(D)",1052,633,23,27,46,40,497
401,"d","",,,,,,,,,
401,"d","Colorado",24,10987,68,53,7,3,6,6,31
401,"d","Connecticut",28,317,49,9,-,-,-,-,9
401,"d","Delaware",1,"(D)",6,-,-,-,-,-,-
401,"d","Florida",23,"(D)",69,24,-,-,2,-,22
401,"d","Georgia",24,548,31,10,-,-,-,-,10
401,"d","",,,,,,,,,
401,"d","Hawaii",19,194,60,8,3,-,-,-,5
401,"d","Idaho",15,"(D)",74,37,5,4,5,2,21
401,"d","Illinois",28,"(D)",79,77,-,6,14,7,50
401,"d","Indiana",4,660,41,21,-,2,-,9,10
401,"d","Iowa",56,6521,254,207,28,33,59,21,66
401,"d","",,,,,,,,,
401,"d","Kansas",4,482,35,35,1,2,6,-,26
401,"d","Kentucky",15,715,29,5,-,1,-,-,4
401,"d","Louisiana",6,164,8,3,-,-,-,-,3
401,"d","Maine",113,5755,263,23,3,8,2,1,9
401,"d","Maryland",15,"(D)",64,13,-,-,4,2,7
401,"d","",,,,,,,,,
401,"d","Massachusetts",33,"(D)",73,7,-,-,-,-,7
401,"d","Michigan",38,6495,105,71,4,10,19,5,33
401,"d","Minnesota",81,13852,326,229,28,47,34,32,88
401,"d","Mississippi",-,-,3,1,-,-,-,-,1
401,"d","Missouri",21,966,42,30,-,5,-,7,18
401,"d","",,,,,,,,,
401,"d","Montana",24,"(D)",80,53,-,1,12,3,37
401,"d","Nebraska",34,9577,92,99,3,11,19,13,53
401,"d","Nevada",-,-,30,2,-,-,-,-,2
401,"d","New Hampshire",31,659,68,1,-,-,-,-,1
401,"d","New Jersey",11,"(D)",35,2,-,-,1,-,1
401,"d","",,,,,,,,,
401,"d","New Mexico",19,1424,41,17,-,-,2,6,9
401,"d","New York",88,"(D)",393,67,8,12,11,6,30
401,"d","North Carolina",29,2220,84,54,2,4,6,9,33
401,"d","North Dakota",15,2253,63,53,3,7,5,11,27
401,"d","Ohio",36,3900,209,58,7,11,21,5,14
401,"d","",,,,,,,,,
401,"d","Oklahoma",6,"(D)",15,7,-,-,-,-,7
401,"d","Oregon",45,8335,228,58,2,7,3,7,39
401,"d","Pennsylvania",58,10989,208,35,8,6,9,4,8
401,"d","Rhode Island",6,6,17,-,-,-,-,-,-
401,"d","South Carolina",10,"(D)",19,1,-,-,-,-,1
401,"d","",,,,,,,,,
401,"d","South Dakota",18,"(D)",50,49,3,4,8,9,25
401,"d","Tennessee",7,471,13,5,-,-,-,2,3
401,"d","Texas",10,990,59,87,5,1,10,15,56
401,"d","Utah",7,9066,-,23,1,-,1,3,18
401,"d","Vermont",91,15752,269,83,5,14,7,7,50
401,"d","",,,,,,,,,
401,"d","Virginia",13,1195,53,37,-,1,3,4,29
401,"d","Washington",83,3525,376,168,2,7,11,16,132
401,"d","West Virginia",1,"(D)",4,-,-,-,-,-,-
401,"d","Wisconsin",126,19444,529,270,44,60,44,34,88
401,"d","Wyoming",11,25657,20,35,2,2,6,1,24
401,"c",""
401,"c","--continued"
