216,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
216,"t","Table 22.  Marketing Practices – Certified and Exempt Organic Farms:  2014 (continued)"
216,"t","[For meaning of abbreviations and symbols, see introductory text.]"
216,"h","","","","","","","","","",""
216,"h","","","Kansas","Kansas","Kentucky","Kentucky","Louisiana","Louisiana","Maine","Maine"
216,"h","","","","","","","","","",""
216,"h","","","","Percent","","Percent","","Percent","","Percent"
216,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
216,"h","","","","","","","","","",""
216,"d","SALES OUTLETS","",,,,,,,,
216,"d","","",,,,,,,,
216,"d","Consumer direct sales","farms",30,11,64,17,14,8,349,13
216,"d","Direct-to-retail/Institutions sales","farms",12,4,17,9,5,2,210,25
216,"d","Wholesale market sales","farms",60,85,52,74,9,90,266,62
216,"d","","",,,,,,,,
216,"d","FIRST POINT OF SALES","",,,,,,,,
216,"d","","",,,,,,,,
216,"d","Locally (within 100 miles)","farms",53,"(D)",89,68,19,"(D)",423,31
216,"d","Regionally (more than 100 miles but less","",,,,,,,,
216,"d"," than 500 miles)","farms",41,48,14,26,6,89,136,35
216,"d","Nationally (500 miles or further)","farms",23,32,12,6,1,"(D)",34,14
216,"d","Internationally","farms",1,"(D)",-,-,-,-,35,20
216,"d","","",,,,,,,,
216,"d","OTHER MARKETING INFORMATION","",,,,,,,,
216,"d","","",,,,,,,,
216,"d","Sold products through community supported","",,,,,,,,
216,"d"," agriculture (CSA) shares","farms",6,"(X)",13,"(X)",3,"(X)",126,"(X)"
216,"d","Acquired sufficient amount of organic","",,,,,,,,
216,"d"," seed","farms",41,"(X)",74,"(X)",15,"(X)",271,"(X)"
216,"d","Had adequate organic production inputs","",,,,,,,,
216,"d"," available","farms",64,"(X)",89,"(X)",12,"(X)",361,"(X)"
216,"h","","","","","","","","","",""
216,"h","","","Maryland","Maryland","Massachusetts","Massachusetts","Michigan","Michigan","Minnesota","Minnesota"
216,"h","","","","","","","","","",""
216,"h","","","","Percent","","Percent","","Percent","","Percent"
216,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
216,"h","","","","","","","","","",""
216,"d","SALES OUTLETS","",,,,,,,,
216,"d","","",,,,,,,,
216,"d","Consumer direct sales","farms",87,14,134,22,142,"(D)",159,10
216,"d","Direct-to-retail/Institutions sales","farms",41,4,101,13,46,"(D)",70,4
216,"d","Wholesale market sales","farms",36,82,47,65,235,75,393,86
216,"d","","",,,,,,,,
216,"d","FIRST POINT OF SALES","",,,,,,,,
216,"d","","",,,,,,,,
216,"d","Locally (within 100 miles)","farms",111,42,172,51,285,24,397,48
216,"d","Regionally (more than 100 miles but less","",,,,,,,,
216,"d"," than 500 miles)","farms",24,56,23,41,96,63,207,42
216,"d","Nationally (500 miles or further)","farms",3,"(D)",12,8,40,12,43,"(D)"
216,"d","Internationally","farms",1,"(D)",-,-,10,1,1,"(D)"
216,"d","","",,,,,,,,
216,"d","OTHER MARKETING INFORMATION","",,,,,,,,
216,"d","","",,,,,,,,
216,"d","Sold products through community supported","",,,,,,,,
216,"d"," agriculture (CSA) shares","farms",29,"(X)",53,"(X)",36,"(X)",28,"(X)"
216,"d","Acquired sufficient amount of organic","",,,,,,,,
216,"d"," seed","farms",83,"(X)",115,"(X)",245,"(X)",378,"(X)"
216,"d","Had adequate organic production inputs","",,,,,,,,
216,"d"," available","farms",96,"(X)",149,"(X)",265,"(X)",422,"(X)"
216,"c",""
216,"c","--continued"
