550,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
550,"t","Table 75.  Marketing Practices – Exempt Organic Farms:  2014 (continued)"
550,"t","[For meaning of abbreviations and symbols, see introductory text.]"
550,"h","","","","","","","","","",""
550,"h","","","New York","New York","North Carolina","North Carolina","North Dakota","North Dakota","Ohio","Ohio"
550,"h","","","","","","","","","",""
550,"h","","","","Percent","","Percent","","Percent","","Percent"
550,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
550,"h","","","","","","","","","",""
550,"d","SALES OUTLETS","",,,,,,,,
550,"d","","",,,,,,,,
550,"d","Consumer direct sales","farms",56,79,55,76,-,-,41,91
550,"d","Direct-to-retail/Institutions sales","farms",20,9,18,19,-,-,9,4
550,"d","Wholesale market sales","farms",3,12,11,5,-,-,3,5
550,"d","","",,,,,,,,
550,"d","FIRST POINT OF SALES","",,,,,,,,
550,"d","","",,,,,,,,
550,"d","Locally (within 100 miles)","farms",62,99,64,97,-,-,42,"(D)"
550,"d","Regionally (more than 100 miles but less","",,,,,,,,
550,"d"," than 500 miles)","farms",5,1,7,1,-,-,3,"(D)"
550,"d","Nationally (500 miles or further)","farms",-,-,7,2,-,-,-,-
550,"d","Internationally","farms",-,-,-,-,-,-,2,"(D)"
550,"d","","",,,,,,,,
550,"d","OTHER MARKETING INFORMATION","",,,,,,,,
550,"d","","",,,,,,,,
550,"d","Sold products through community supported","",,,,,,,,
550,"d"," agriculture (CSA) shares","farms",11,"(X)",4,"(X)",-,"(X)",2,"(X)"
550,"d","Acquired sufficient amount of organic","",,,,,,,,
550,"d"," seed","farms",51,"(X)",42,"(X)",-,"(X)",29,"(X)"
550,"d","Had adequate organic production inputs","",,,,,,,,
550,"d"," available","farms",43,"(X)",52,"(X)",-,"(X)",36,"(X)"
550,"h","","","","","","","","","",""
550,"h","","","Oklahoma","Oklahoma","Oregon","Oregon","Pennsylvania","Pennsylvania","Rhode Island","Rhode Island"
550,"h","","","","","","","","","",""
550,"h","","","","Percent","","Percent","","Percent","","Percent"
550,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
550,"h","","","","","","","","","",""
550,"d","SALES OUTLETS","",,,,,,,,
550,"d","","",,,,,,,,
550,"d","Consumer direct sales","farms",8,"(D)",53,59,25,"(D)",-,-
550,"d","Direct-to-retail/Institutions sales","farms",-,-,23,28,-,-,-,-
550,"d","Wholesale market sales","farms",2,"(D)",10,13,1,"(D)",1,"(D)"
550,"d","","",,,,,,,,
550,"d","FIRST POINT OF SALES","",,,,,,,,
550,"d","","",,,,,,,,
550,"d","Locally (within 100 miles)","farms",10,100,70,84,24,"(D)",1,"(D)"
550,"d","Regionally (more than 100 miles but less","",,,,,,,,
550,"d"," than 500 miles)","farms",-,-,4,"(D)",2,"(D)",-,-
550,"d","Nationally (500 miles or further)","farms",-,-,1,"(D)",-,-,-,-
550,"d","Internationally","farms",-,-,-,-,-,-,-,-
550,"d","","",,,,,,,,
550,"d","OTHER MARKETING INFORMATION","",,,,,,,,
550,"d","","",,,,,,,,
550,"d","Sold products through community supported","",,,,,,,,
550,"d"," agriculture (CSA) shares","farms",4,"(X)",2,"(X)",3,"(X)",-,"(X)"
550,"d","Acquired sufficient amount of organic","",,,,,,,,
550,"d"," seed","farms",10,"(X)",38,"(X)",15,"(X)",1,"(X)"
550,"d","Had adequate organic production inputs","",,,,,,,,
550,"d"," available","farms",5,"(X)",44,"(X)",20,"(X)",1,"(X)"
550,"c",""
550,"c","--continued"
