212,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
212,"t","Table 22.  Marketing Practices – Certified and Exempt Organic Farms:  2014"
212,"t","[For meaning of abbreviations and symbols, see introductory text.]"
212,"h","","","","","","","","","",""
212,"h","","","United States","United States","Alabama","Alabama","Alaska","Alaska","Arizona","Arizona"
212,"h","","","","","","","","","",""
212,"h","","","","Percent","","Percent","","Percent","","Percent"
212,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
212,"h","","","","","","","","","",""
212,"d","SALES OUTLETS","",,,,,,,,
212,"d","","",,,,,,,,
212,"d","Consumer direct sales","farms",6382,8,28,62,17,89,23,2
212,"d","Direct-to-retail/Institutions sales","farms",3502,14,3,"(D)",10,"(D)",21,1
212,"d","Wholesale market sales","farms",8939,78,4,"(D)",1,"(D)",34,97
212,"d","","",,,,,,,,
212,"d","FIRST POINT OF SALES","",,,,,,,,
212,"d","","",,,,,,,,
212,"d","Locally (within 100 miles)","farms",11210,46,28,68,17,98,43,30
212,"d","Regionally (more than 100 miles but less","",,,,,,,,
212,"d"," than 500 miles)","farms",4714,34,4,32,4,2,14,41
212,"d","Nationally (500 miles or further)","farms",1895,18,-,-,-,-,15,26
212,"d","Internationally","farms",392,2,-,-,-,-,3,3
212,"d","","",,,,,,,,
212,"d","OTHER MARKETING INFORMATION","",,,,,,,,
212,"d","","",,,,,,,,
212,"d","Sold products through community supported","",,,,,,,,
212,"d"," agriculture (CSA) shares","farms",1495,"(X)",2,"(X)",5,"(X)",13,"(X)"
212,"d","Acquired sufficient amount of organic","",,,,,,,,
212,"d"," seed","farms",8393,"(X)",18,"(X)",16,"(X)",34,"(X)"
212,"d","Had adequate organic production inputs","",,,,,,,,
212,"d"," available","farms",10962,"(X)",14,"(X)",14,"(X)",42,"(X)"
212,"h","","","","","","","","","",""
212,"h","","","Arkansas","Arkansas","California","California","Colorado","Colorado","Connecticut","Connecticut"
212,"h","","","","","","","","","",""
212,"h","","","","Percent","","Percent","","Percent","","Percent"
212,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
212,"h","","","","","","","","","",""
212,"d","SALES OUTLETS","",,,,,,,,
212,"d","","",,,,,,,,
212,"d","Consumer direct sales","farms",25,"(D)",997,5,70,4,105,64
212,"d","Direct-to-retail/Institutions sales","farms",24,3,955,23,52,4,48,8
212,"d","Wholesale market sales","farms",12,"(D)",1816,72,113,92,20,28
212,"d","","",,,,,,,,
212,"d","FIRST POINT OF SALES","",,,,,,,,
212,"d","","",,,,,,,,
212,"d","Locally (within 100 miles)","farms",33,"(D)",2308,48,117,75,122,93
212,"d","Regionally (more than 100 miles but less","",,,,,,,,
212,"d"," than 500 miles)","farms",4,"(D)",929,28,61,18,7,7
212,"d","Nationally (500 miles or further)","farms",1,"(D)",597,22,32,"(D)",3,"(Z)"
212,"d","Internationally","farms",-,-,163,2,1,"(D)",-,-
212,"d","","",,,,,,,,
212,"d","OTHER MARKETING INFORMATION","",,,,,,,,
212,"d","","",,,,,,,,
212,"d","Sold products through community supported","",,,,,,,,
212,"d"," agriculture (CSA) shares","farms",12,"(X)",196,"(X)",21,"(X)",39,"(X)"
212,"d","Acquired sufficient amount of organic","",,,,,,,,
212,"d"," seed","farms",18,"(X)",1133,"(X)",74,"(X)",84,"(X)"
212,"d","Had adequate organic production inputs","",,,,,,,,
212,"d"," available","farms",19,"(X)",2036,"(X)",120,"(X)",97,"(X)"
212,"c",""
212,"c","--continued"
