422,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
422,"t","Table 48.  Marketing Practices – Certified Organic Farms:  2014 (continued)"
422,"t","[For meaning of abbreviations and symbols, see introductory text.]"
422,"h","","","","","","","","","",""
422,"h","","","Mississippi","Mississippi","Missouri","Missouri","Montana","Montana","Nebraska","Nebraska"
422,"h","","","","","","","","","",""
422,"h","","","","Percent","","Percent","","Percent","","Percent"
422,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
422,"h","","","","","","","","","",""
422,"d","SALES OUTLETS","",,,,,,,,
422,"d","","",,,,,,,,
422,"d","Consumer direct sales","farms",5,"(Z)",46,"(D)",57,4,38,5
422,"d","Direct-to-retail/Institutions sales","farms",1,"(D)",35,"(D)",38,11,16,1
422,"d","Wholesale market sales","farms",4,"(D)",153,85,120,85,133,94
422,"d","","",,,,,,,,
422,"d","FIRST POINT OF SALES","",,,,,,,,
422,"d","","",,,,,,,,
422,"d","Locally (within 100 miles)","farms",6,"(D)",120,"(D)",93,31,75,"(D)"
422,"d","Regionally (more than 100 miles but less","",,,,,,,,
422,"d"," than 500 miles)","farms",4,100,63,27,68,49,92,45
422,"d","Nationally (500 miles or further)","farms",1,"(D)",45,"(D)",38,"(D)",45,38
422,"d","Internationally","farms",-,-,4,"(Z)",1,"(D)",2,"(D)"
422,"d","","",,,,,,,,
422,"d","OTHER MARKETING INFORMATION","",,,,,,,,
422,"d","","",,,,,,,,
422,"d","Sold products through community supported","",,,,,,,,
422,"d"," agriculture (CSA) shares","farms",-,"(X)",8,"(X)",24,"(X)",3,"(X)"
422,"d","Acquired sufficient amount of organic","",,,,,,,,
422,"d"," seed","farms",6,"(X)",129,"(X)",72,"(X)",90,"(X)"
422,"d","Had adequate organic production inputs","",,,,,,,,
422,"d"," available","farms",6,"(X)",163,"(X)",98,"(X)",123,"(X)"
422,"h","","","","","","","","","",""
422,"h","","","Nevada","Nevada","New Hampshire","New Hampshire","New Jersey","New Jersey","New Mexico","New Mexico"
422,"h","","","","","","","","","",""
422,"h","","","","Percent","","Percent","","Percent","","Percent"
422,"h","Item","","Farms","of sales","Farms","of sales","Farms","of sales","Farms","of sales"
422,"h","","","","","","","","","",""
422,"d","SALES OUTLETS","",,,,,,,,
422,"d","","",,,,,,,,
422,"d","Consumer direct sales","farms",27,"(D)",88,11,42,"(D)",74,26
422,"d","Direct-to-retail/Institutions sales","farms",27,"(D)",37,2,21,"(D)",35,"(D)"
422,"d","Wholesale market sales","farms",22,61,56,87,21,62,49,"(D)"
422,"d","","",,,,,,,,
422,"d","FIRST POINT OF SALES","",,,,,,,,
422,"d","","",,,,,,,,
422,"d","Locally (within 100 miles)","farms",32,14,101,"(D)",60,65,93,"(D)"
422,"d","Regionally (more than 100 miles but less","",,,,,,,,
422,"d"," than 500 miles)","farms",17,25,20,80,8,"(D)",23,35
422,"d","Nationally (500 miles or further)","farms",11,36,1,"(D)",2,"(D)",10,"(D)"
422,"d","Internationally","farms",3,25,-,-,-,-,2,"(D)"
422,"d","","",,,,,,,,
422,"d","OTHER MARKETING INFORMATION","",,,,,,,,
422,"d","","",,,,,,,,
422,"d","Sold products through community supported","",,,,,,,,
422,"d"," agriculture (CSA) shares","farms",9,"(X)",35,"(X)",19,"(X)",10,"(X)"
422,"d","Acquired sufficient amount of organic","",,,,,,,,
422,"d"," seed","farms",32,"(X)",79,"(X)",43,"(X)",61,"(X)"
422,"d","Had adequate organic production inputs","",,,,,,,,
422,"d"," available","farms",35,"(X)",95,"(X)",50,"(X)",79,"(X)"
422,"c",""
422,"c","--continued"
