527,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
527,"t","Table 71.  Selected Farm Programs – Exempt Organic Farms:  2014"
527,"t","[For meaning of abbreviations and symbols, see introductory text.]"
527,"h","","","","","","","","","",""
527,"h","","Enrolled in EQIP","Enrolled in EQIP","","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance","Organic crops covered by crop insurance"
527,"h","","Organic Initiative","Organic Initiative","Enrolled in","","","","","",""
527,"h","","Program","Program","National  Organic","","Farms by percent of total organic acres","Farms by percent of total organic acres","Farms by percent of total organic acres","Farms by percent of total organic acres","Farms by percent of total organic acres"
527,"h","","","","Certification","","","","","",""
527,"h","","","","Cost-Share Program","","Less than 25","25 to 49","50 to 74","75 to 99","100"
527,"h","Geographic area","Farms","Acres","(farms)","Farms","percent","percent","percent","percent","percent"
527,"h","","","","","","","","","",""
527,"d","United States",110,1857,-,20,2,-,3,-,15
527,"d","",,,,,,,,,
527,"d","Alabama",6,52,-,-,-,-,-,-,-
527,"d","Alaska",3,"(D)",-,-,-,-,-,-,-
527,"d","Arkansas",1,"(D)",-,-,-,-,-,-,-
527,"d","California",2,"(D)",-,3,-,-,-,-,3
527,"d","Colorado",-,-,-,-,-,-,-,-,-
527,"d","",,,,,,,,,
527,"d","Connecticut",5,9,-,-,-,-,-,-,-
527,"d","Delaware",3,"(D)",-,1,-,-,-,-,1
527,"d","Florida",2,"(D)",-,2,-,-,-,-,2
527,"d","Georgia",5,22,-,-,-,-,-,-,-
527,"d","Hawaii",-,-,-,4,-,-,2,-,2
527,"d","",,,,,,,,,
527,"d","Idaho",2,"(D)",-,-,-,-,-,-,-
527,"d","Illinois",2,"(D)",-,1,-,-,-,-,1
527,"d","Indiana",3,84,-,-,-,-,-,-,-
527,"d","Iowa",-,-,-,-,-,-,-,-,-
527,"d","Kansas",-,-,-,-,-,-,-,-,-
527,"d","",,,,,,,,,
527,"d","Kentucky",-,-,-,-,-,-,-,-,-
527,"d","Louisiana",-,-,-,-,-,-,-,-,-
527,"d","Maine",4,88,-,2,-,-,-,-,2
527,"d","Maryland",2,"(D)",-,-,-,-,-,-,-
527,"d","Massachusetts",2,"(D)",-,-,-,-,-,-,-
527,"d","",,,,,,,,,
527,"d","Michigan",4,140,-,-,-,-,-,-,-
527,"d","Minnesota",-,-,-,2,-,-,-,-,2
527,"d","Missouri",3,11,-,1,-,-,1,-,-
527,"d","Montana",2,"(D)",-,-,-,-,-,-,-
527,"d","Nebraska",-,-,-,-,-,-,-,-,-
527,"d","",,,,,,,,,
527,"d","New Hampshire",7,7,-,-,-,-,-,-,-
527,"d","New Jersey",2,"(D)",-,-,-,-,-,-,-
527,"d","New Mexico",-,-,-,-,-,-,-,-,-
527,"d","New York",1,"(D)",-,-,-,-,-,-,-
527,"d","North Carolina",3,23,-,2,-,-,-,-,2
527,"d","",,,,,,,,,
527,"d","Ohio",4,458,-,-,-,-,-,-,-
527,"d","Oklahoma",2,"(D)",-,-,-,-,-,-,-
527,"d","Oregon",5,68,-,-,-,-,-,-,-
527,"d","Pennsylvania",-,-,-,-,-,-,-,-,-
527,"d","Rhode Island",-,-,-,-,-,-,-,-,-
527,"d","",,,,,,,,,
527,"d","South Carolina",2,"(D)",-,-,-,-,-,-,-
527,"d","South Dakota",1,"(D)",-,-,-,-,-,-,-
527,"d","Tennessee",-,-,-,-,-,-,-,-,-
527,"d","Texas",6,261,-,-,-,-,-,-,-
527,"d","Vermont",-,-,-,-,-,-,-,-,-
527,"d","",,,,,,,,,
527,"d","Virginia",-,-,-,-,-,-,-,-,-
527,"d","Washington",5,28,-,-,-,-,-,-,-
527,"d","West Virginia",6,"(D)",-,-,-,-,-,-,-
527,"d","Wisconsin",15,118,-,2,2,-,-,-,-
527,"c",""
527,"c","--continued"
